Bytes_Transferred,Country,IP,Sport,Status_Code,Time_Elapsed,Timestamp,User_Agent
8739,Australia,234.250.232.181,Football,404,373,07/09/2023:06:32:25,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
2391,North Korea,7.35.61.18,Triathlon,200,947,27/09/2023:22:35:16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
805,Philippines,150.45.77.51,Boxing,200,374,19/05/2023:08:25:55,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
2348,South Africa,168.65.143.109,Rugby,200,473,17/05/2023:12:43:16,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
8236,Sri Lanka,41.87.87.192,Shooting,200,709,24/04/2023:08:34:19,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
226,Germany,175.254.191.36,Table Tennis,200,636,15/06/2023:23:18:44,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
3823,North Korea,238.46.181.178,Taekwondo,200,238,25/09/2023:16:49:26,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
7210,Czech Republic,96.56.117.220,Handball,200,76,06/02/2023:10:47:41,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
4664,Ethiopia,10.107.140.143,Fencing,200,985,02/10/2023:23:00:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
6562,South Sudan,71.0.235.6,Rugby,200,71,21/05/2023:03:40:58,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
6236,Slovakia,199.164.192.128,Football,404,383,03/07/2023:21:10:36,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
7473,Colombia,55.53.152.98,Weightlifting,200,68,23/04/2023:08:16:20,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
8234,Saudi Arabia,44.226.144.35,Football,404,113,25/04/2023:23:19:24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
238,Syria,85.29.55.255,Golf,200,55,17/02/2023:04:27:37,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
3148,Jamaica,95.150.168.161,Judo,200,264,12/01/2023:05:58:30,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
9273,Thailand,106.123.186.49,Gymnastics,404,647,22/09/2023:11:54:37,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
4930,Portugal,112.42.164.137,Judo,200,929,16/09/2023:02:14:16,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
1204,Argentina,82.0.213.204,Handball,200,902,24/12/2023:17:50:48,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
3130,Serbia,83.200.191.34,Triathlon,200,6,27/04/2023:04:48:47,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
3153,Czech Republic,197.47.222.149,Volleyball,200,674,08/05/2023:02:15:08,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
5641,Kenya,105.127.140.185,Basketball,200,865,28/12/2023:13:24:07,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
1790,Liberia,133.46.82.154,Table Tennis,404,156,31/10/2023:13:58:37,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
4848,Mali,1.216.179.35,Golf,200,32,02/02/2023:12:21:17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
9346,Israel,138.23.137.255,Football,200,666,26/05/2023:15:16:38,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
2901,Benin,108.18.74.203,Canoeing,200,466,17/02/2023:18:43:38,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
4325,Hungary,243.40.177.188,Sailing,200,34,31/12/2023:05:07:50,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
8335,Botswana,83.168.224.203,Athletics (Track and Field),200,881,12/05/2023:17:13:47,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
9164,Ivory Coast,170.192.192.151,Table Tennis,200,220,20/04/2023:21:00:17,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
444,Angola,58.108.198.142,Triathlon,200,136,30/03/2023:07:18:35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
7727,Trinidad and Tobago,247.50.167.28,Taekwondo,404,896,24/02/2023:05:10:47,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
8154,New Zealand,246.220.46.160,Boxing,200,915,23/04/2023:10:40:31,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
7096,Malawi,249.215.190.153,Golf,200,163,14/11/2023:22:24:03,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
7522,Benin,173.239.143.111,Handball,200,468,09/04/2023:13:49:05,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
7642,United States,224.149.23.240,Canoeing,200,231,19/10/2023:18:32:41,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
7794,Mexico,109.255.231.56,Judo,500,464,19/05/2023:14:27:36,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
9583,Iran,156.168.46.103,Rowing,200,473,02/03/2023:04:10:47,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
9462,Seychelles,244.189.25.174,Basketball,200,116,29/05/2023:15:37:12,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
9583,Mauritius,179.8.120.235,Golf,200,43,20/06/2023:05:21:07,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
4086,Palestine,34.225.117.65,Weightlifting,200,521,07/02/2023:08:41:08,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
6708,Germany,246.250.185.141,Taekwondo,200,847,08/08/2023:18:33:05,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
8815,Ghana,16.87.113.195,Sailing,200,632,30/10/2023:09:50:38,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
3859,Democratic Republic of the Congo,58.6.100.249,Triathlon,404,912,21/11/2023:23:47:03,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
1346,Somalia,32.111.10.87,Rugby,404,835,31/12/2023:15:51:03,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
6826,Sudan,9.88.228.128,Hockey,200,915,18/02/2023:07:37:37,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
7484,Lesotho,51.48.156.228,Athletics (Track and Field),200,1,17/01/2023:20:28:43,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
5662,United Kingdom,239.66.120.43,Basketball,200,901,05/05/2023:16:54:24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
3138,Rwanda,23.202.24.29,Rowing,200,550,26/09/2023:01:02:31,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
9754,Namibia,12.188.211.40,Athletics (Track and Field),200,613,08/07/2023:01:22:30,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
5464,South Sudan,218.117.96.127,Handball,200,869,01/12/2023:11:58:23,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
1232,Mauritius,83.88.219.81,Skateboarding,200,337,23/12/2023:23:48:04,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
2672,Saudi Arabia,127.237.89.232,Weightlifting,200,171,03/12/2023:17:04:27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
319,Finland,17.85.179.249,Archery,200,679,10/02/2023:01:30:41,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
1287,Mali,212.199.212.165,Table Tennis,200,813,14/06/2023:00:18:25,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
4751,Belarus,242.97.54.211,Boxing,200,427,24/09/2023:13:08:11,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
9467,Venezuela,152.230.167.141,Rugby,404,291,03/09/2023:00:13:16,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
3233,Turkey,85.191.142.85,Table Tennis,200,6,27/08/2023:16:35:32,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
2575,Saudi Arabia,6.58.5.137,Triathlon,200,215,03/09/2023:04:41:13,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
9175,Finland,45.14.137.47,Fencing,200,375,09/01/2023:23:33:59,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
1665,United Kingdom,188.105.212.56,Basketball,200,85,28/02/2023:10:36:33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
1621,Mozambique,188.130.147.235,Cycling,200,223,17/08/2023:18:15:57,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
7754,Netherlands,197.236.18.99,Volleyball,200,745,28/11/2023:21:04:09,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
258,North Korea,48.154.201.32,Table Tennis,200,155,06/07/2023:11:01:29,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
7597,Uruguay,145.167.73.11,Weightlifting,200,80,15/08/2023:10:53:00,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
3688,Mauritius,84.57.97.218,Badminton,500,661,15/01/2023:00:29:45,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
8577,Burundi,14.172.144.137,Taekwondo,200,553,10/09/2023:17:42:51,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
7638,Philippines,92.52.35.254,Sailing,200,548,26/10/2023:12:38:00,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
2858,Singapore,174.242.128.206,Athletics (Track and Field),200,813,05/03/2023:15:30:46,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
1010,Australia,37.163.46.182,Golf,500,809,16/03/2023:19:08:07,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
5120,Zimbabwe,123.132.78.6,Table Tennis,200,203,24/10/2023:10:47:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
6518,Hungary,191.35.230.9,Fencing,200,174,17/05/2023:20:00:57,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
6146,Sierra Leone,242.187.179.165,Tennis,200,783,25/08/2023:00:35:08,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
6676,Poland,238.91.163.240,Triathlon,500,460,16/03/2023:12:51:12,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
881,United Kingdom,200.199.214.39,Hockey,200,503,04/07/2023:11:44:52,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
454,Zambia,97.118.99.134,Boxing,200,378,23/05/2023:14:31:11,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
6522,France,70.43.206.145,Cycling,200,960,16/06/2023:00:29:01,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
3535,Mali,141.200.24.78,Triathlon,200,249,10/03/2023:05:03:33,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
7271,Eswatini,116.93.142.177,Athletics (Track and Field),200,65,05/12/2023:14:15:52,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
4030,Mozambique,195.178.184.57,Canoeing,200,612,08/01/2023:20:05:48,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
3522,Burkina Faso,198.84.138.31,Tennis,200,602,27/05/2023:20:29:28,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
5271,Sri Lanka,108.133.246.121,Boxing,500,187,09/03/2023:10:38:34,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
9173,Turkey,71.50.29.69,Cycling,200,994,24/11/2023:18:32:31,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
8724,Palestine,34.74.185.255,Archery,200,494,08/01/2023:00:13:38,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
8144,Botswana,122.178.52.237,Shooting,500,899,11/05/2023:11:31:25,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
272,South Korea,62.28.206.238,Hockey,200,370,19/06/2023:21:57:52,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
6642,Hungary,248.79.112.34,Golf,200,334,07/09/2023:08:17:21,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
7151,Benin,102.173.44.20,Sport Climbing,404,952,23/11/2023:13:49:22,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
9337,North Korea,170.103.30.129,Weightlifting,200,455,01/07/2023:18:15:41,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
6784,Poland,114.121.146.239,Rugby,200,505,27/10/2023:10:56:39,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
5487,South Africa,65.24.166.125,Golf,200,27,28/07/2023:20:36:10,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
3542,Venezuela,38.3.25.224,Gymnastics,200,959,03/10/2023:23:05:04,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
6523,Slovenia,79.199.37.174,Fencing,200,991,20/08/2023:21:33:21,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
5238,Czech Republic,248.150.185.96,Fencing,404,985,13/08/2023:02:23:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
2250,Norway,52.73.61.254,Table Tennis,500,406,07/12/2023:07:31:17,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
7093,New Zealand,127.49.120.175,Badminton,200,704,15/12/2023:00:04:37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
7895,Italy,107.247.254.60,Weightlifting,200,706,11/02/2023:02:52:51,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
2718,Honduras,202.119.18.249,Athletics (Track and Field),200,260,31/10/2023:19:13:57,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
420,Sri Lanka,172.30.105.60,Basketball,200,829,03/11/2023:04:22:02,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
686,Cameroon,69.6.70.62,Surfing,404,529,04/08/2023:23:41:49,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
427,Namibia,177.90.63.138,Gymnastics,200,462,01/07/2023:06:25:51,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
9095,Mexico,225.25.216.203,Gymnastics,200,64,28/01/2023:00:39:37,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
7449,North Korea,51.195.226.69,Badminton,200,848,18/09/2023:14:21:14,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
6066,Serbia,94.203.126.209,Volleyball,200,345,01/06/2023:23:42:52,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
9542,Bulgaria,138.240.233.239,Triathlon,200,57,27/08/2023:22:36:13,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
5808,Philippines,229.92.59.11,Fencing,200,699,10/09/2023:23:17:14,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
2042,Madagascar,89.19.103.22,Gymnastics,404,40,02/03/2023:21:22:34,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
8935,Angola,9.34.120.189,Archery,200,584,12/11/2023:15:50:18,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
5098,Ireland,240.210.134.161,Athletics (Track and Field),200,153,13/02/2023:18:33:16,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
6998,Iraq,35.245.10.167,Canoeing,200,359,02/09/2023:21:19:48,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
3598,Morocco,196.178.173.121,Surfing,200,516,28/04/2023:15:37:13,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
6394,Bahrain,121.139.107.198,Boxing,200,78,21/11/2023:16:57:21,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
4579,Sweden,189.171.98.243,Handball,200,20,24/08/2023:21:09:12,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
189,Uruguay,82.193.12.77,Athletics (Track and Field),200,417,10/10/2023:16:32:05,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
6689,Slovenia,158.185.73.91,Skateboarding,404,302,14/10/2023:01:53:09,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
6517,Norway,104.255.206.212,Taekwondo,404,891,20/08/2023:04:26:48,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
668,Tunisia,9.8.227.163,Triathlon,404,35,30/04/2023:17:04:01,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
276,Slovenia,0.231.52.148,Handball,500,547,24/10/2023:20:35:01,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
